0 0 0.249995088574465 0
0 1 -1.91890841959516e-06 -0.00137497108641235
0 2 1.38068478898631e-07 -0.000124999443596623
0 3 -6.87485373111775e-07 -0.00074997854526178
1 0 -1.91890841959516e-06 0.00137497108641235
1 1 0.250004570475199 0
1 2 6.87485373111775e-07 -0.000624977433720456
1 3 5.49475372896272e-07 -0.000125000187503056
2 0 1.38068478898631e-07 0.000124999443596623
2 1 6.87485373111775e-07 0.000624977433720456
2 2 0.249995085775606 0
2 3 2.60638228959634e-06 -0.00137497486784523
3 0 -6.87485373111775e-07 0.00074997854526178
3 1 5.49475372896272e-07 0.000125000187503056
3 2 2.60638228959634e-06 0.00137497486784523
3 3 0.25000525517473 0
