file & heat
None & None  & None & None & all order-2 (10000000) & [-0.0083455136, 0.0047849742] (63.87\%) & 3.08s & all2-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-2 (10000000) & [-0.0025671332, 0.0038762474] (31.34\%) & 1m1s & sdp+all2-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-2 (10000000) & [-0.0026326367, 0.0038875509] (31.72\%) & 1m0s & sdp+all2-z, 99.7% \\ \hline
None & None  & None & None & all order-3 (10000000) & [-0.0084385022, 0.0048609028] (64.69\%) & 3.54s & all3-z, 95% \\ \hline
None & None  & None & None & all order-3 (10000000) & [-0.0084585481, 0.0048809487] (64.89\%) & 3.51s & all3-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-3 (10000000) & [-0.0032175021, 0.0039511793] (34.87\%) & 1m1s & sdp+all3-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-3 (10000000) & [-0.0033427733, 0.0039696273] (35.57\%) & 1m1s & sdp+all3-z, 99.7% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083023631, 0.0047316889] (63.40\%) & 2.75s & auto100-z, 95% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083069204, 0.0047362463] (63.45\%) & 2.92s & auto100-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [-0.0024730098, 0.0038694375] (30.85\%) & 58.32s & sdp+auto100-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [-0.0025260356, 0.0038797397] (31.16\%) & 1m1s & sdp+auto100-z, 99.7% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083023631, 0.0047316889] (63.40\%) & 3.0s & auto200-z, 95% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083069204, 0.0047362463] (63.45\%) & 2.90s & auto200-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [-0.0024228767, 0.0038817113] (30.67\%) & 1m0s & sdp+auto200-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [-0.0025095028, 0.0038944675] (31.15\%) & 56.88s & sdp+auto200-z, 99.7% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083023631, 0.0047316889] (63.40\%) & 2.83s & first50-z, 95% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083069204, 0.0047362463] (63.45\%) & 2.88s & first50-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [0.0001630806, 0.0038128134] (17.75\%) & 1m0s & sdp+first50-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [0.0000506342, 0.0038370818] (18.42\%) & 1m5s & sdp+first50-z, 99.7% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083023631, 0.0047316889] (63.40\%) & 2.67s & first100-z, 95% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083069204, 0.0047362463] (63.45\%) & 2.90s & first100-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [0.0003874295, 0.0038513344] (16.85\%) & 1m3s & sdp+first100-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [0.0002272364, 0.0038657283] (17.70\%) & 1m0s & sdp+first100-z, 99.7% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083023631, 0.0047316889] (63.40\%) & 2.79s & first200-z, 95% \\ \hline
None & None  & None & None & auto (10000000) & [-0.0083069204, 0.0047362463] (63.45\%) & 2.90s & first200-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [-0.0000057475, 0.0038938694] (18.97\%) & 1m0s & sdp+first200-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (10000000) & [-0.0002213754, 0.0039072235] (20.08\%) & 1m1s & sdp+first200-z, 99.7% \\ \hline
None & None  & None & None & onlyobj (10000000) & [-0.0082861588, 0.0047149952] (63.24\%) & 2.75s & onlyobj-z, 95% \\ \hline
None & None  & None & None & onlyobj (10000000) & [-0.0082882276, 0.0047170640] (63.26\%) & 2.86s & onlyobj-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & onlyobj (10000000) & [-0.0052680918, 0.0040347937] (45.25\%) & 1m1s & sdp+onlyobj-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & onlyobj (10000000) & [-0.0052750360, 0.0040349708] (45.29\%) & 1m3s & sdp+onlyobj-z, 99.7% \\ \hline
None & None  & None & None & all order-2 (50000000) & [-0.0083044871, 0.0047363502] (63.44\%) & 2.52s & all2-z, 95% \\ \hline
None & None  & None & None & all order-2 (50000000) & [-0.0083087468, 0.0047406099] (63.48\%) & 2.54s & all2-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-2 (50000000) & [-0.0023288890, 0.0038245379] (29.93\%) & 1m0s & sdp+all2-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-2 (50000000) & [-0.0023596596, 0.0038305386] (30.11\%) & 1m3s & sdp+all2-z, 99.7% \\ \hline
None & None  & None & None & all order-3 (50000000) & [-0.0083496100, 0.0047752866] (63.84\%) & 3.97s & all3-z, 95% \\ \hline
None & None  & None & None & all order-3 (50000000) & [-0.0083585746, 0.0047842512] (63.93\%) & 3.50s & all3-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-3 (50000000) & [-0.0026330964, 0.0038837847] (31.70\%) & 1m2s & sdp+all3-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-3 (50000000) & [-0.0026951858, 0.0038934397] (32.05\%) & 59.92s & sdp+all3-z, 99.7% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082873737, 0.0047188557] (63.27\%) & 2.81s & auto100-z, 95% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082894118, 0.0047208938] (63.29\%) & 2.37s & auto100-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [-0.0022924355, 0.0038221990] (29.74\%) & 1m0s & sdp+auto100-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [-0.0023174223, 0.0038278724] (29.89\%) & 1m1s & sdp+auto100-z, 99.7% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082873737, 0.0047188557] (63.27\%) & 2.70s & auto200-z, 95% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082894118, 0.0047208938] (63.29\%) & 2.90s & auto200-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [-0.0021718847, 0.0038282783] (29.19\%) & 1m1s & sdp+auto200-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [-0.0022127925, 0.0038361399] (29.42\%) & 58.44s & sdp+auto200-z, 99.7% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082873737, 0.0047188557] (63.27\%) & 2.32s & first50-z, 95% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082894118, 0.0047208938] (63.29\%) & 2.87s & first50-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [0.0004930344, 0.0036918633] (15.56\%) & 59.98s & sdp+first50-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [0.0004412094, 0.0037075801] (15.89\%) & 1m1s & sdp+first50-z, 99.7% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082873737, 0.0047188557] (63.27\%) & 3.22s & first100-z, 95% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082894118, 0.0047208938] (63.29\%) & 2.32s & first100-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [0.0009869594, 0.0037243109] (13.32\%) & 1m2s & sdp+first100-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [0.0009115351, 0.0037461926] (13.79\%) & 1m1s & sdp+first100-z, 99.7% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082873737, 0.0047188557] (63.27\%) & 2.33s & first200-z, 95% \\ \hline
None & None  & None & None & auto (50000000) & [-0.0082894118, 0.0047208938] (63.29\%) & 2.91s & first200-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [0.0007751705, 0.0037890376] (14.66\%) & 1m1s & sdp+first200-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (50000000) & [0.0006723434, 0.0038137076] (15.28\%) & 1m0s & sdp+first200-z, 99.7% \\ \hline
None & None  & None & None & onlyobj (50000000) & [-0.0082800346, 0.0047114823] (63.20\%) & 2.77s & onlyobj-z, 95% \\ \hline
None & None  & None & None & onlyobj (50000000) & [-0.0082809598, 0.0047124075] (63.20\%) & 2.81s & onlyobj-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & onlyobj (50000000) & [-0.0052496193, 0.0040337314] (45.16\%) & 1m3s & sdp+onlyobj-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & onlyobj (50000000) & [-0.0052539350, 0.0040341979] (45.18\%) & 1m2s & sdp+onlyobj-z, 99.7% \\ \hline
None & None  & None & None & all order-2 (100000000) & [-0.0082962954, 0.0047278127] (63.35\%) & 2.79s & all2-z, 95% \\ \hline
None & None  & None & None & all order-2 (100000000) & [-0.0082993075, 0.0047308248] (63.38\%) & 2.48s & all2-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-2 (100000000) & [-0.0022695862, 0.0038161185] (29.60\%) & 59.81s & sdp+all2-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-2 (100000000) & [-0.0022888848, 0.0038213735] (29.72\%) & 1m2s & sdp+all2-z, 99.7% \\ \hline
None & None  & None & None & all order-3 (100000000) & [-0.0083247843, 0.0047587627] (63.64\%) & 3.92s & all3-z, 95% \\ \hline
None & None  & None & None & all order-3 (100000000) & [-0.0083311233, 0.0047651017] (63.71\%) & 3.45s & all3-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-3 (100000000) & [-0.0024650824, 0.0038605361] (30.77\%) & 1m1s & sdp+all3-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & all order-3 (100000000) & [-0.0025089757, 0.0038673270] (31.02\%) & 1m0s & sdp+all3-z, 99.7% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082847116, 0.0047149251] (63.24\%) & 2.81s & auto100-z, 95% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082861527, 0.0047163663] (63.25\%) & 2.90s & auto100-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [-0.0022533616, 0.0038076185] (29.48\%) & 1m0s & sdp+auto100-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [-0.0022712794, 0.0038116997] (29.59\%) & 1m1s & sdp+auto100-z, 99.7% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082847116, 0.0047149251] (63.24\%) & 2.31s & auto200-z, 95% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082861527, 0.0047163663] (63.25\%) & 2.91s & auto200-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [-0.0020755084, 0.0038120403] (28.64\%) & 1m2s & sdp+auto200-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [-0.0021071943, 0.0038177978] (28.82\%) & 1m1s & sdp+auto200-z, 99.7% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082847116, 0.0047149251] (63.24\%) & 2.30s & first50-z, 95% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082861527, 0.0047163663] (63.25\%) & 2.35s & first50-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [0.0005874127, 0.0036722961] (15.01\%) & 1m3s & sdp+first50-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [0.0005498568, 0.0036833701] (15.24\%) & 1m2s & sdp+first50-z, 99.7% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082847116, 0.0047149251] (63.24\%) & 2.71s & first100-z, 95% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082861527, 0.0047163663] (63.25\%) & 2.37s & first100-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [0.0011264649, 0.0036772683] (12.41\%) & 1m4s & sdp+first100-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [0.0010733548, 0.0036929144] (12.74\%) & 58.81s & sdp+first100-z, 99.7% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082847116, 0.0047149251] (63.24\%) & 2.32s & first200-z, 95% \\ \hline
None & None  & None & None & auto (100000000) & [-0.0082861527, 0.0047163663] (63.25\%) & 2.88s & first200-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [0.0009538085, 0.0037215153] (13.46\%) & 59.90s & sdp+first200-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & auto (100000000) & [0.0008818726, 0.0037429080] (13.92\%) & 58.84s & sdp+first200-z, 99.7% \\ \hline
None & None  & None & None & onlyobj (100000000) & [-0.0082788084, 0.0047104251] (63.18\%) & 2.27s & onlyobj-z, 95% \\ \hline
None & None  & None & None & onlyobj (100000000) & [-0.0082794626, 0.0047110793] (63.19\%) & 2.27s & onlyobj-z, 99.7% \\ \hline
auto (151x151) & auto (2000) & None & None & onlyobj (100000000) & [-0.0052475063, 0.0040334791] (45.15\%) & 1m3s & sdp+onlyobj-z, 95% \\ \hline
auto (151x151) & auto (2000) & None & None & onlyobj (100000000) & [-0.0052490972, 0.0040339462] (45.16\%) & 1m3s & sdp+onlyobj-z, 99.7% \\ \hline
None & None  & None & None & all order-2 (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.48s & all2-z, 95% \\ \hline
None & None  & None & None & all order-2 (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 3.42s & all2-z, 99.7% \\ \hline
auto (151x151) & auto (2162) & None & None & all order-2 (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 43.23s & sdp+all2-z, 95% \\ \hline
auto (151x151) & auto (2162) & None & None & all order-2 (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 43.16s & sdp+all2-z, 99.7% \\ \hline
None & None  & None & None & all order-3 (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 3.92s & all3-z, 95% \\ \hline
None & None  & None & None & all order-3 (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 3.44s & all3-z, 99.7% \\ \hline
auto (151x151) & auto (2834) & None & None & all order-3 (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 44.12s & sdp+all3-z, 95% \\ \hline
auto (151x151) & auto (2834) & None & None & all order-3 (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 44.70s & sdp+all3-z, 99.7% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.94s & auto100-z, 95% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.35s & auto100-z, 99.7% \\ \hline
auto (151x151) & auto (2100) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 44.80s & sdp+auto100-z, 95% \\ \hline
auto (151x151) & auto (2100) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 43.90s & sdp+auto100-z, 99.7% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.83s & auto200-z, 95% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.97s & auto200-z, 99.7% \\ \hline
auto (151x151) & auto (2200) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 43.05s & sdp+auto200-z, 95% \\ \hline
auto (151x151) & auto (2200) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 44.55s & sdp+auto200-z, 99.7% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.66s & first50-z, 95% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.29s & first50-z, 99.7% \\ \hline
auto (151x151) & auto (2050) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 41.52s & sdp+first50-z, 95% \\ \hline
auto (151x151) & auto (2050) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 42.18s & sdp+first50-z, 99.7% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.65s & first100-z, 95% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.92s & first100-z, 99.7% \\ \hline
auto (151x151) & auto (2100) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 44.57s & sdp+first100-z, 95% \\ \hline
auto (151x151) & auto (2100) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 45.63s & sdp+first100-z, 99.7% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.31s & first200-z, 95% \\ \hline
None & None  & None & None & auto (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.31s & first200-z, 99.7% \\ \hline
auto (151x151) & auto (2200) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 43.95s & sdp+first200-z, 95% \\ \hline
auto (151x151) & auto (2200) & None & None & auto (-1) & [0.0028912125, 0.0028912125] (0.0\%) & 44.42s & sdp+first200-z, 99.7% \\ \hline
None & None  & None & None & onlyobj (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 2.29s & onlyobj-z, 95% \\ \hline
None & None  & None & None & onlyobj (-1) & [-0.0082758475, 0.0047078729] (63.16\%) & 3.01s & onlyobj-z, 99.7% \\ \hline
auto (151x151) & auto (2005) & None & None & onlyobj (-1) & [-0.0052384082, 0.0040336309] (45.10\%) & 1m0s & sdp+onlyobj-z, 95% \\ \hline
auto (151x151) & auto (2005) & None & None & onlyobj (-1) & [-0.0052384082, 0.0040336309] (45.10\%) & 59.71s & sdp+onlyobj-z, 99.7% \\ \hline
file & purity
auto (151x151) & None  & None & None & [0.0019531250, 0.0019531250] (0.0\%) & 16.26s & sdp \\ \hline
None & None  & None & None & all order-2 (10000) & [0.0022929308, 0.0022958472] (0.0\%) & 3236ms & all2, 95% \\ \hline
None & None  & None & None & all order-2 (10000) & [0.0019673358, 0.0019704038] (0.0\%) & 3341ms & all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [0.0022926344, 0.0022926344] (0.0\%) & 30275ms & sdp+all2, 95% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [0.0019673183, 0.0019673183] (0.0\%) & 29747ms & sdp+all2, 99.7% \\ \hline
None & None  & None & None & all order-3 (10000) & [0.0019531250, 0.0019531250] (0.0\%) & 6205ms & all3, 95% \\ \hline
None & None  & None & None & all order-3 (10000) & [0.0019531250, 0.0019531250] (0.0\%) & 6321ms & all3, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-3 (10000) & [0.0019531250, 0.0019531250] (0.0\%) & 21589ms & sdp+all3, 95% \\ \hline
auto (151x151) & None  & None & None & all order-3 (10000) & [0.0019531250, 0.0019531250] (0.0\%) & 21517ms & sdp+all3, 99.7% \\ \hline
None & None  & None & None & all order-2 (50000) & [0.0181273882, 0.0181376209] (0.0\%) & 3151ms & all2, 95% \\ \hline
None & None  & None & None & all order-2 (50000) & [0.0145373497, 0.0145489557] (0.0\%) & 3337ms & all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [0.0181893311, 0.0181893314] (0.0\%) & 38887ms & sdp+all2, 95% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [0.0145379401, 0.0145379401] (0.0\%) & 37315ms & sdp+all2, 99.7% \\ \hline
None & None  & None & None & all order-3 (50000) & [0.0019535585, 0.0019408171] (0.0\%) & 5914ms & all3, 95% \\ \hline
None & None  & None & None & all order-3 (50000) & [0.0019531366, 0.0019047439] (0.0\%) & 5821ms & all3, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-3 (50000) & [0.0019531250, 0.0019531250] (0.0\%) & 28453ms & sdp+all3, 95% \\ \hline
auto (151x151) & None  & None & None & all order-3 (50000) & [0.0019531250, 0.0019531250] (0.0\%) & 29110ms & sdp+all3, 99.7% \\ \hline
None & None  & None & None & all order-2 (100000) & [0.0284399829, 0.0284602382] (0.0\%) & 3223ms & all2, 95% \\ \hline
None & None  & None & None & all order-2 (100000) & [0.0249694486, 0.0249879157] (0.0\%) & 2769ms & all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (100000) & [0.0304896325, 0.0304896326] (0.0\%) & 36718ms & sdp+all2, 95% \\ \hline
auto (151x151) & None  & None & None & all order-2 (100000) & [0.0258240118, 0.0258240119] (0.0\%) & 34026ms & sdp+all2, 99.7% \\ \hline
None & None  & None & None & all order-3 (100000) & [0.0029514266, 0.0029604028] (0.0\%) & 6659ms & all3, 95% \\ \hline
None & None  & None & None & all order-3 (100000) & [0.0021058533, 0.0021059278] (0.0\%) & 6071ms & all3, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-3 (100000) & [0.0029512733, 0.0029512733] (0.0\%) & 39803ms & sdp+all3, 95% \\ \hline
auto (151x151) & None  & None & None & all order-3 (100000) & [0.0021058481, 0.0021058481] (0.0\%) & 34138ms & sdp+all3, 99.7% \\ \hline
None & None  & None & None & all order-2 (500000) & [0.0441848121, 0.0441905154] (0.0\%) & 3058ms & all2, 95% \\ \hline
None & None  & None & None & all order-2 (500000) & [0.0419335305, 0.0419371849] (0.0\%) & 3347ms & all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (500000) & [0.0550994833, 0.0550994837] (0.0\%) & 35633ms & sdp+all2, 95% \\ \hline
auto (151x151) & None  & None & None & all order-2 (500000) & [0.0511346968, 0.0511346982] (0.0\%) & 36792ms & sdp+all2, 99.7% \\ \hline
None & None  & None & None & all order-3 (500000) & [0.0417647311, 0.0417790960] (0.0\%) & 6419ms & all3, 95% \\ \hline
None & None  & None & None & all order-3 (500000) & [0.0341876130, 0.0341931030] (0.0\%) & 6688ms & all3, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-3 (500000) & [0.0417640574, 0.0417640578] (0.0\%) & 37113ms & sdp+all3, 95% \\ \hline
auto (151x151) & None  & None & None & all order-3 (500000) & [0.0341873404, 0.0341873405] (0.0\%) & 40641ms & sdp+all3, 99.7% \\ \hline
None & None  & None & None & all order-2 (1000000) & [0.0487491247, 0.0487717273] (0.0\%) & 2749ms & all2, 95% \\ \hline
None & None  & None & None & all order-2 (1000000) & [0.0470293456, 0.0470341446] (0.0\%) & 2797ms & all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (1000000) & [0.0642537435, 0.0642537441] (0.0\%) & 37758ms & sdp+all2, 95% \\ \hline
auto (151x151) & None  & None & None & all order-2 (1000000) & [0.0609701290, 0.0609701312] (0.0\%) & 32843ms & sdp+all2, 99.7% \\ \hline
None & None  & None & None & all order-3 (1000000) & [0.0661378151, 0.0661100821] (0.0\%) & 6556ms & all3, 95% \\ \hline
None & None  & None & None & all order-3 (1000000) & [0.0586505805, 0.0586584351] (0.0\%) & 6007ms & all3, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-3 (1000000) & [0.0661352521, 0.0661352526] (0.0\%) & 37374ms & sdp+all3, 95% \\ \hline
auto (151x151) & None  & None & None & all order-3 (1000000) & [0.0586498968, 0.0586498974] (0.0\%) & 38428ms & sdp+all3, 99.7% \\ \hline
None & None  & None & None & all order-2 (5000000) & [0.0563537248, 0.0563616997] (0.0\%) & 3295ms & all2, 95% \\ \hline
None & None  & None & None & all order-2 (5000000) & [0.0554926091, 0.0554974129] (0.0\%) & 2786ms & all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (5000000) & [0.0792409128, 0.0792409134] (0.0\%) & 38738ms & sdp+all2, 95% \\ \hline
auto (151x151) & None  & None & None & all order-2 (5000000) & [0.0772302677, 0.0772302679] (0.0\%) & 35642ms & sdp+all2, 99.7% \\ \hline
None & None  & None & None & all order-3 (5000000) & [0.1127854064, 0.1127950437] (0.0\%) & 6363ms & all3, 95% \\ \hline
None & None  & None & None & all order-3 (5000000) & [0.1071322951, 0.1071412910] (0.0\%) & 6447ms & all3, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-3 (5000000) & [0.1128111097, 0.1128111105] (0.0\%) & 37227ms & sdp+all3, 95% \\ \hline
auto (151x151) & None  & None & None & all order-3 (5000000) & [0.1071389845, 0.1071389882] (0.0\%) & 37097ms & sdp+all3, 99.7% \\ \hline
None & None  & None & None & all order-2 (10000000) & [0.0582565205, 0.0582637586] (0.0\%) & 2786ms & all2, 95% \\ \hline
None & None  & None & None & all order-2 (10000000) & [0.0576309185, 0.0576383875] (0.0\%) & 2764ms & all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000000) & [0.0842264090, 0.0842264092] (0.0\%) & 36389ms & sdp+all2, 95% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000000) & [0.0826355525, 0.0826355525] (0.0\%) & 39759ms & sdp+all2, 99.7% \\ \hline
None & None  & None & None & all order-3 (10000000) & [0.1285170101, 0.1285276741] (0.0\%) & 6552ms & all3, 95% \\ \hline
None & None  & None & None & all order-3 (10000000) & [0.1239178135, 0.1239291211] (0.0\%) & 5948ms & all3, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-3 (10000000) & [0.1286587686, 0.1286587700] (0.0\%) & 40626ms & sdp+all3, 95% \\ \hline
auto (151x151) & None  & None & None & all order-3 (10000000) & [0.1240076216, 0.1240076260] (0.0\%) & 35627ms & sdp+all3, 99.7% \\ \hline
None & None  & None & None & all order-2 (50000000) & [0.0608566586, 0.0608413027] (0.0\%) & 3375ms & all2, 95% \\ \hline
None & None  & None & None & all order-2 (50000000) & [0.0605579986, 0.0605678698] (0.0\%) & 2785ms & all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000000) & [0.0915261141, 0.0915261148] (0.0\%) & 33712ms & sdp+all2, 95% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000000) & [0.0906711272, 0.0906711274] (0.0\%) & 34964ms & sdp+all2, 99.7% \\ \hline
None & None  & None & None & all order-3 (50000000) & [0.1530673078, 0.1530871312] (0.0\%) & 6545ms & all3, 95% \\ \hline
None & None  & None & None & all order-3 (50000000) & [0.1506240545, 0.1506365543] (0.0\%) & 6453ms & all3, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-3 (50000000) & [0.1537623707, 0.1537623706] (0.0\%) & 33226ms & sdp+all3, 95% \\ \hline
auto (151x151) & None  & None & None & all order-3 (50000000) & [0.1512386081, 0.1512386124] (0.0\%) & 33398ms & sdp+all3, 99.7% \\ \hline
None & None  & None & None & all order-2 (100000000) & [0.0615032150, 0.0615140585] (0.0\%) & 2751ms & all2, 95% \\ \hline
None & None  & None & None & all order-2 (100000000) & [0.0612968467, 0.0613152625] (0.0\%) & 3526ms & all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (100000000) & [0.0935397843, 0.0935397849] (0.0\%) & 33800ms & sdp+all2, 95% \\ \hline
auto (151x151) & None  & None & None & all order-2 (100000000) & [0.0928952689, 0.0928952699] (0.0\%) & 31624ms & sdp+all2, 99.7% \\ \hline
None & None  & None & None & all order-3 (100000000) & [0.1598607784, 0.1598714315] (0.0\%) & 6968ms & all3, 95% \\ \hline
