file & energy
auto (151x151) & None  & None & None & [-1.1324556795, 1.1324556795] (67.95\%) & 52.76s & sdp \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1262496860, 0.8022590562] (57.86\%) & 52.59s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324558354, -0.7726401654] (10.79\%) & 45.05s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324561061, 0.4550914668] (47.63\%) & 42.15s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1258600230, 0.7944785174] (57.61\%) & 51.09s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324555949, -0.7745075790] (10.74\%) & 45.26s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324560936, 0.4265933163] (46.77\%) & 46.82s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1269457773, 0.8035899907] (57.92\%) & 53.92s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324557030, -0.7628362438] (11.09\%) & 46.68s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324556067, 0.5542980819] (50.60\%) & 43.19s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1233156231, 0.7679169513] (56.74\%) & 54.59s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324554047, -0.7511649215] (11.44\%) & 41.95s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324550568, 0.5106472883] (49.29\%) & 42.87s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1235150555, 0.7737912958] (56.92\%) & 57.46s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1320465209, -0.7497643484] (11.47\%) & 45.93s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1322750291, 0.3876313961] (45.60\%) & 44.16s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1245754429, 0.7801088215] (57.14\%) & 53.68s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1314992290, -0.7518651887] (11.39\%) & 44.40s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324529023, 0.5092701639] (49.25\%) & 51.47s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1235207547, 0.7873456994] (57.33\%) & 56.07s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1323747809, -0.7518651887] (11.42\%) & 44.25s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324559280, 0.4590599743] (47.75\%) & 43.95s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1250452029, 0.7727659797] (56.93\%) & 56.18s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324561717, -0.7534991756] (11.37\%) & 45.29s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324561185, 0.5252813841] (49.73\%) & 49.23s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1252501824, 0.7909602709] (57.49\%) & 54.15s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324559692, -0.7616691103] (11.12\%) & 43.52s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324560773, 0.4590599867] (47.75\%) & 44.69s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1258376435, 0.7873036739] (57.39\%) & 55.35s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324548930, -0.7789427069] (10.61\%) & 43.24s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324558054, 0.5622345899] (50.84\%) & 44.62s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1235861682, 0.7863517769] (57.30\%) & 53.74s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324113956, -0.7880463364] (10.33\%) & 43.82s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324558724, 0.4617886052] (47.83\%) & 44.95s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1231866018, 0.8001919121] (57.70\%) & 51.91s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324559325, -0.7707727517] (10.85\%) & 43.93s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1313220415, 0.5137592370] (49.35\%) & 51.08s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1258148098, 0.7889145464] (57.44\%) & 55.73s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324543587, -0.7614356836] (11.13\%) & 42.40s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324558114, 0.4669964931] (47.98\%) & 44.45s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1238209612, 0.7871727332] (57.33\%) & 55.21s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324549741, -0.7502312018] (11.47\%) & 42.85s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324560140, 0.4431869708] (47.27\%) & 43.63s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1270011038, 0.7751673098] (57.07\%) & 53.98s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324559843, -0.7777755528] (10.64\%) & 43.72s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1318879294, 0.5322883958] (49.93\%) & 46.81s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1251458427, 0.7854932730] (57.32\%) & 53.61s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324556683, -0.7845449273] (10.44\%) & 43.51s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1321308063, 0.5022217924] (49.03\%) & 48.57s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1258925187, 0.7787770191] (57.14\%) & 54.66s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1319518433, -0.7462629958] (11.57\%) & 44.01s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324559567, 0.4868377645] (48.58\%) & 45.48s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (10000) & [-1.1243674062, 0.8128610567] (58.12\%) & 53.74s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (10000) & [-1.1324561471, -0.7707727725] (10.85\%) & 43.45s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (10000) & [-1.1324560974, 0.4304729993] (46.89\%) & 46.72s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1203824230, 0.6575233174] (53.34\%) & 51.91s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1286178349, -0.9518394715] (5.30\%) & 43.70s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1277482638, -0.4242411835] (21.11\%) & 45.41s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1191704576, 0.6579978337] (53.32\%) & 53.15s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1292064061, -0.9498786871] (5.38\%) & 46.57s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1265126995, -0.4015494766] (21.75\%) & 45.16s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1202249418, 0.6545817021] (53.24\%) & 51.93s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1307529664, -0.9485248123] (5.47\%) & 45.93s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1240436870, -0.3898123874] (22.03\%) & 44.98s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1197811347, 0.6517096089] (53.14\%) & 50.11s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1303080124, -0.9474043641] (5.49\%) & 43.70s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1267249318, -0.4109392138] (21.47\%) & 43.70s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1193104734, 0.6510321995] (53.11\%) & 52.68s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1305391958, -0.9453502091] (5.56\%) & 45.43s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1231080422, -0.3890299148] (22.02\%) & 43.41s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1194743589, 0.6572529753] (53.30\%) & 49.86s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1305552249, -0.9478712178] (5.48\%) & 43.91s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1251852431, -0.4234587153] (21.05\%) & 42.83s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1192354317, 0.6529150644] (53.16\%) & 51.65s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1306387729, -0.9575350830] (5.19\%) & 44.81s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1235772899, -0.4078092689] (21.47\%) & 44.72s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1198990817, 0.6580592773] (53.34\%) & 53.36s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1311593188, -0.9554342427] (5.27\%) & 47.45s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1234055469, -0.4117216206] (21.35\%) & 45.97s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1200093051, 0.6583811150] (53.35\%) & 52.70s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1303720704, -0.9457703772] (5.54\%) & 45.59s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1250558659, -0.4093742950] (21.47\%) & 43.44s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1198946153, 0.6637254110] (53.51\%) & 50.26s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1301657638, -0.9495985751] (5.42\%) & 44.32s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1244452419, -0.4093743123] (21.45\%) & 44.52s & sdp+all2, 99.7% \\ \hline
auto (151x151) & None  & None & None & auto (50000) & [-1.1186404743, 0.6509515812] (53.09\%) & 49.84s & sdp+auto100, 99.7% \\ \hline
auto (151x151) & None  & None & None & onlyobj (50000) & [-1.1297833042, -0.9537535704] (5.28\%) & 46.17s & sdp+onlyobj, 99.7% \\ \hline
auto (151x151) & None  & None & None & all order-2 (50000) & [-1.1249105754, -0.4367607442] (20.64\%) & 45.39s & sdp+all2, 99.7% \\ \hline
