0 0 4.1827854553038e-09 0
0 1 -1.89548925669796e-05 0
0 2 1.89548925669796e-05 0
0 3 -4.18278545531036e-09 0
0 4 1.22324464563184e-05 0
0 5 2.31684191907394e-05 0
0 6 -2.31684191907394e-05 0
0 7 -1.22324464563184e-05 0
0 8 -1.22324464563184e-05 0
0 9 -2.31684191907394e-05 0
0 10 2.31684191907394e-05 0
0 11 1.22324464563184e-05 0
0 12 -4.18278545529505e-09 0
0 13 1.89548925669796e-05 0
0 14 -1.89548925669796e-05 0
0 15 4.18278545530723e-09 0
1 0 -1.89548925669796e-05 -0
1 1 0.0858968159053338 0
1 2 -0.0858968159053339 -0
1 3 1.89548925670093e-05 0
1 4 -0.0554330866090298 -0
1 5 -0.104991016488872 -0
1 6 0.104991016488872 0
1 7 0.0554330866090297 0
1 8 0.0554330866090297 0
1 9 0.104991016488872 0
1 10 -0.104991016488872 -0
1 11 -0.0554330866090297 -0
1 12 1.89548925669399e-05 0
1 13 -0.0858968159053338 -0
1 14 0.0858968159053339 0
1 15 -1.89548925669951e-05 -0
2 0 1.89548925669796e-05 0
2 1 -0.0858968159053339 0
2 2 0.0858968159053339 0
2 3 -1.89548925670093e-05 0
2 4 0.0554330866090298 0
2 5 0.104991016488872 0
2 6 -0.104991016488872 0
2 7 -0.0554330866090297 0
2 8 -0.0554330866090297 0
2 9 -0.104991016488872 0
2 10 0.104991016488872 0
2 11 0.0554330866090297 0
2 12 -1.89548925669399e-05 0
2 13 0.0858968159053339 0
2 14 -0.0858968159053339 0
2 15 1.89548925669951e-05 0
3 0 -4.18278545531036e-09 -0
3 1 1.89548925670093e-05 0
3 2 -1.89548925670093e-05 -0
3 3 4.18278545531691e-09 0
3 4 -1.22324464563376e-05 -0
3 5 -2.31684191907757e-05 -0
3 6 2.31684191907757e-05 0
3 7 1.22324464563376e-05 0
3 8 1.22324464563376e-05 0
3 9 2.31684191907757e-05 0
3 10 -2.31684191907757e-05 -0
3 11 -1.22324464563376e-05 -0
3 12 4.1827854553016e-09 0
3 13 -1.89548925670093e-05 -0
3 14 1.89548925670093e-05 0
3 15 -4.18278545531378e-09 -0
4 0 1.22324464563184e-05 0
4 1 -0.0554330866090298 0
4 2 0.0554330866090298 0
4 3 -1.22324464563376e-05 0
4 4 0.0357734691166054 0
4 5 0.0677554348069415 0
4 6 -0.0677554348069414 0
4 7 -0.0357734691166053 0
4 8 -0.0357734691166053 0
4 9 -0.0677554348069414 0
4 10 0.0677554348069414 0
4 11 0.0357734691166053 0
4 12 -1.22324464562928e-05 0
4 13 0.0554330866090298 0
4 14 -0.0554330866090298 0
4 15 1.22324464563284e-05 0
5 0 2.31684191907394e-05 0
5 1 -0.104991016488872 0
5 2 0.104991016488872 0
