178 / 5000 (0.105889)        
179 / 5000 (0.106295)        
180 / 5000 (0.106635)        
181 / 5000 (0.107227)        
182 / 5000 (0.107311)        
183 / 5000 (0.107521)        
184 / 5000 (0.107602)        
185 / 5000 (0.107809)        
186 / 5000 (0.108014)        
187 / 5000 (0.108092)        
188 / 5000 (0.108671)        
189 / 5000 (0.108871)        
190 / 5000 (0.109195)        
191 / 5000 (0.109268)        
192 / 5000 (0.109589)        
193 / 5000 (0.109909)        
194 / 5000 (0.110102)        
195 / 5000 (0.110482)        
196 / 5000 (0.110547)        
197 / 5000 (0.110861)        
198 / 5000 (0.111049)        
199 / 5000 (0.111485)        
200 / 5000 (0.111421)        
201 / 5000 (0.111978)        
202 / 5000 (0.11241)        
203 / 5000 (0.112966)        
204 / 5000 (0.112894)        
205 / 5000 (0.113135)        
206 / 5000 (0.113187)        
207 / 5000 (0.113487)        
208 / 5000 (0.113786)        
209 / 5000 (0.114208)        
210 / 5000 (0.114504)        
211 / 5000 (0.114924)        
212 / 5000 (0.115092)        
213 / 5000 (0.11551)        
214 / 5000 (0.116052)        
215 / 5000 (0.116216)        
216 / 5000 (0.116631)        
217 / 5000 (0.116792)        
218 / 5000 (0.117204)        
219 / 5000 (0.117238)        
220 / 5000 (0.117521)        
221 / 5000 (0.117804)        
222 / 5000 (0.118337)        
223 / 5000 (0.118617)        
224 / 5000 (0.119022)        
225 / 5000 (0.1193)        
226 / 5000 (0.11983)        
227 / 5000 (0.119726)        
228 / 5000 (0.120126)        
229 / 5000 (0.120526)        
230 / 5000 (0.120672)        
231 / 5000 (0.120942)        
232 / 5000 (0.121339)        
233 / 5000 (0.121735)        
234 / 5000 (0.122193)        
235 / 5000 (0.122587)        
236 / 5000 (0.122981)        
237 / 5000 (0.123117)        
238 / 5000 (0.12338)        
239 / 5000 (0.123642)        
240 / 5000 (0.124031)        
241 / 5000 (0.124419)        
242 / 5000 (0.124935)        
243 / 5000 (0.125064)        
244 / 5000 (0.12545)        
245 / 5000 (0.125448)        
246 / 5000 (0.12596)        
247 / 5000 (0.126214)        
248 / 5000 (0.126337)        
249 / 5000 (0.126847)        
250 / 5000 (0.127356)        
251 / 5000 (0.127411)        
252 / 5000 (0.12766)        
253 / 5000 (0.127907)        
254 / 5000 (0.127767)        
255 / 5000 (0.12827)        
256 / 5000 (0.128643)        
257 / 5000 (0.128758)        
258 / 5000 (0.129259)        
259 / 5000 (0.1295)        
260 / 5000 (0.13)        
261 / 5000 (0.13037)        
262 / 5000 (0.130673)        
263 / 5000 (0.130651)        
264 / 5000 (0.130758)        
265 / 5000 (0.130994)        
266 / 5000 (0.131358)        
267 / 5000 (0.131852)        
268 / 5000 (0.132346)        
269 / 5000 (0.132708)        
270 / 5000 (0.132809)        
271 / 5000 (0.133039)        
272 / 5000 (0.133007)        
273 / 5000 (0.133236)        
274 / 5000 (0.133724)        
275 / 5000 (0.134081)        
276 / 5000 (0.134437)        
277 / 5000 (0.134662)        
278 / 5000 (0.134625)        
279 / 5000 (0.134978)        
280 / 5000 (0.135462)        
281 / 5000 (0.135946)        
282 / 5000 (0.136166)        
283 / 5000 (0.136649)        
284 / 5000 (0.137066)        
285 / 5000 (0.137548)        
286 / 5000 (0.137765)        
287 / 5000 (0.138247)        
288 / 5000 (0.138462)        
289 / 5000 (0.138676)        
290 / 5000 (0.139022)        
291 / 5000 (0.139501)        
292 / 5000 (0.139981)        
293 / 5000 (0.140393)        
294 / 5000 (0.140872)        
295 / 5000 (0.141351)        
296 / 5000 (0.14183)        
297 / 5000 (0.141496)        
298 / 5000 (0.141972)        
299 / 5000 (0.142178)        
300 / 5000 (0.142653)        
301 / 5000 (0.143129)        
302 / 5000 (0.143604)        
303 / 5000 (0.14408)        
304 / 5000 (0.144281)        
305 / 5000 (0.144618)        
306 / 5000 (0.144681)        
307 / 5000 (0.144471)        
308 / 5000 (0.144601)        
309 / 5000 (0.144799)        
310 / 5000 (0.145267)        
311 / 5000 (0.145599)        
312 / 5000 (0.145999)        
313 / 5000 (0.146467)        
314 / 5000 (0.146935)        
315 / 5000 (0.147265)        
316 / 5000 (0.147595)        
317 / 5000 (0.148062)        
318 / 5000 (0.148252)        
319 / 5000 (0.148718)        
320 / 5000 (0.148906)        
321 / 5000 (0.149233)        
322 / 5000 (0.14942)        
323 / 5000 (0.149884)        
324 / 5000 (0.150069)        
325 / 5000 (0.150533)        
326 / 5000 (0.150996)        
327 / 5000 (0.151039)        
328 / 5000 (0.151501)        
329 / 5000 (0.151963)        
330 / 5000 (0.152284)        
331 / 5000 (0.152605)        
332 / 5000 (0.152925)        
333 / 5000 (0.153103)        
334 / 5000 (0.153281)        
335 / 5000 (0.15374)        
336 / 5000 (0.153917)        
337 / 5000 (0.154092)        
338 / 5000 (0.154267)        
339 / 5000 (0.154724)        
340 / 5000 (0.155039)        
341 / 5000 (0.155212)        
342 / 5000 (0.155525)        
343 / 5000 (0.15598)        
344 / 5000 (0.156151)        
345 / 5000 (0.156321)        
346 / 5000 (0.156632)        
347 / 5000 (0.156801)        
348 / 5000 (0.157111)        
349 / 5000 (0.157562)        
350 / 5000 (0.157871)        
351 / 5000 (0.158179)        
352 / 5000 (0.15863)        
353 / 5000 (0.158937)        
354 / 5000 (0.159316)        
355 / 5000 (0.159766)        
356 / 5000 (0.160216)        
357 / 5000 (0.160522)        
358 / 5000 (0.160827)        
359 / 5000 (0.160987)        
360 / 5000 (0.161435)        
361 / 5000 (0.161883)        
362 / 5000 (0.162332)        
363 / 5000 (0.162489)        
364 / 5000 (0.162791)        
365 / 5000 (0.163238)        
366 / 5000 (0.163685)        
367 / 5000 (0.164132)        
368 / 5000 (0.164433)        
369 / 5000 (0.164732)        
370 / 5000 (0.165179)        
371 / 5000 (0.165477)        
372 / 5000 (0.165775)        
373 / 5000 (0.165925)        
374 / 5000 (0.16637)        
375 / 5000 (0.166815)        
376 / 5000 (0.16726)        
377 / 5000 (0.167556)        
378 / 5000 (0.168)        
379 / 5000 (0.168444)        
380 / 5000 (0.168739)        
381 / 5000 (0.169183)        
382 / 5000 (0.169627)        
383 / 5000 (0.170071)        
384 / 5000 (0.170515)        
385 / 5000 (0.170959)        
386 / 5000 (0.171403)        
387 / 5000 (0.171847)        
388 / 5000 (0.172291)        
389 / 5000 (0.172735)        
390 / 5000 (0.173179)        
391 / 5000 (0.173623)        
392 / 5000 (0.173913)        
393 / 5000 (0.174202)        
394 / 5000 (0.174645)        
395 / 5000 (0.175089)        
396 / 5000 (0.175532)        
397 / 5000 (0.175975)        
398 / 5000 (0.176418)        
399 / 5000 (0.176862)        
400 / 5000 (0.177305)        
401 / 5000 (0.177748)        
402 / 5000 (0.178191)        
403 / 5000 (0.178635)        
404 / 5000 (0.179078)        
405 / 5000 (0.179521)        
406 / 5000 (0.179965)        
407 / 5000 (0.180408)        
408 / 5000 (0.180851)        
409 / 5000 (0.180415)        
410 / 5000 (0.180061)        
411 / 5000 (0.179947)        
412 / 5000 (0.179913)        
413 / 5000 (0.179878)        
414 / 5000 (0.179922)        
415 / 5000 (0.179266)        
416 / 5000 (0.178617)        
417 / 5000 (0.178205)        
418 / 5000 (0.177948)        
419 / 5000 (0.177844)        
420 / 5000 (0.177815)        
421 / 5000 (0.177937)        
422 / 5000 (0.178134)        
423 / 5000 (0.178255)        
424 / 5000 (0.177927)        
425 / 5000 (0.177601)        
426 / 5000 (0.177352)        
427 / 5000 (0.177105)        
428 / 5000 (0.177299)        
429 / 5000 (0.177493)        
430 / 5000 (0.17732)        
431 / 5000 (0.177148)        
432 / 5000 (0.176977)        
433 / 5000 (0.176807)        
434 / 5000 (0.176926)        
435 / 5000 (0.177117)        
436 / 5000 (0.176805)        
437 / 5000 (0.176494)        
438 / 5000 (0.176329)        
439 / 5000 (0.176164)        
440 / 5000 (0.176282)        
441 / 5000 (0.176329)        
442 / 5000 (0.176518)        
443 / 5000 (0.176635)        
444 / 5000 (0.17633)        
445 / 5000 (0.176098)        
446 / 5000 (0.176006)        
447 / 5000 (0.175915)        
448 / 5000 (0.176031)        
449 / 5000 (0.176148)        
450 / 5000 (0.175781)        
451 / 5000 (0.175486)        
452 / 5000 (0.175262)        
453 / 5000 (0.175106)        
454 / 5000 (0.175222)        
455 / 5000 (0.175405)        
456 / 5000 (0.175587)        
457 / 5000 (0.175769)        
458 / 5000 (0.175613)        
459 / 5000 (0.175459)        
460 / 5000 (0.175305)        
461 / 5000 (0.175085)        
462 / 5000 (0.175266)        
463 / 5000 (0.175113)        
464 / 5000 (0.174962)        
465 / 5000 (0.174681)        
466 / 5000 (0.174466)        
467 / 5000 (0.174645)        
468 / 5000 (0.174562)        
469 / 5000 (0.174544)        
470 / 5000 (0.174462)        
471 / 5000 (0.174444)        
472 / 5000 (0.174363)        
473 / 5000 (0.174282)        
474 / 5000 (0.174329)        
475 / 5000 (0.174312)        
476 / 5000 (0.174615)        
477 / 5000 (0.174151)        
478 / 5000 (0.173629)        
479 / 5000 (0.173677)        
480 / 5000 (0.173599)        
481 / 5000 (0.173584)        
482 / 5000 (0.173631)        
483 / 5000 (0.173866)        
484 / 5000 (0.173726)        
485 / 5000 (0.173711)        
486 / 5000 (0.174006)        
487 / 5000 (0.173619)        
488 / 5000 (0.173357)        
489 / 5000 (0.173404)        
490 / 5000 (0.173451)        
491 / 5000 (0.173498)        
492 / 5000 (0.173484)        
493 / 5000 (0.173775)        
494 / 5000 (0.173394)        
495 / 5000 (0.173077)        
496 / 5000 (0.172702)        
497 / 5000 (0.17239)        
498 / 5000 (0.172199)        
499 / 5000 (0.172069)        
500 / 5000 (0.172176)        
501 / 5000 (0.172283)        
502 / 5000 (0.171859)        
503 / 5000 (0.171497)        
504 / 5000 (0.171138)        
505 / 5000 (0.170897)        
506 / 5000 (0.170658)        
507 / 5000 (0.170592)        
508 / 5000 (0.170699)        
509 / 5000 (0.170805)        
510 / 5000 (0.171026)        
511 / 5000 (0.171189)        
512 / 5000 (0.170724)        
513 / 5000 (0.170262)        
514 / 5000 (0.169861)        
515 / 5000 (0.169464)        
516 / 5000 (0.169625)        
517 / 5000 (0.169842)        
518 / 5000 (0.170059)        
519 / 5000 (0.170276)        
520 / 5000 (0.170604)        
521 / 5000 (0.170261)        
522 / 5000 (0.169811)        
523 / 5000 (0.16964)        
524 / 5000 (0.16936)        
525 / 5000 (0.169464)        
526 / 5000 (0.169677)        
527 / 5000 (0.16989)        
528 / 5000 (0.169666)        
529 / 5000 (0.169443)        
530 / 5000 (0.169383)        
531 / 5000 (0.169378)        
532 / 5000 (0.169589)        
533 / 5000 (0.169314)        
534 / 5000 (0.169094)        
535 / 5000 (0.16909)        
536 / 5000 (0.169085)        
537 / 5000 (0.169401)        
538 / 5000 (0.168917)        
539 / 5000 (0.168437)        
540 / 5000 (0.168434)        
541 / 5000 (0.168378)        
542 / 5000 (0.168375)        
543 / 5000 (0.168372)        
544 / 5000 (0.168317)        
545 / 5000 (0.168262)        
546 / 5000 (0.168415)        
547 / 5000 (0.168515)        
548 / 5000 (0.16815)        
549 / 5000 (0.167787)        
550 / 5000 (0.167632)        
551 / 5000 (0.167477)        
552 / 5000 (0.167273)        
553 / 5000 (0.167069)        
554 / 5000 (0.167069)        
555 / 5000 (0.167068)        
556 / 5000 (0.166867)        
557 / 5000 (0.166667)        
558 / 5000 (0.166667)        
559 / 5000 (0.166667)        
560 / 5000 (0.166716)        
561 / 5000 (0.166766)        
562 / 5000 (0.166223)        
563 / 5000 (0.165686)        
564 / 5000 (0.165493)        
565 / 5000 (0.165301)        
566 / 5000 (0.165255)        
567 / 5000 (0.165066)        
568 / 5000 (0.16502)        
569 / 5000 (0.165071)        
570 / 5000 (0.165265)        
571 / 5000 (0.165507)        
572 / 5000 (0.165461)        
573 / 5000 (0.165559)        
574 / 5000 (0.165323)        
575 / 5000 (0.165135)        
576 / 5000 (0.165043)        
577 / 5000 (0.164999)        
578 / 5000 (0.165049)        
579 / 5000 (0.165098)        
580 / 5000 (0.164726)        
581 / 5000 (0.164356)        
582 / 5000 (0.164175)        
583 / 5000 (0.163994)        
584 / 5000 (0.164137)        
585 / 5000 (0.164326)        
586 / 5000 (0.164514)        
587 / 5000 (0.16461)        
588 / 5000 (0.16443)        
589 / 5000 (0.16425)        
590 / 5000 (0.1643)        
591 / 5000 (0.164395)        
592 / 5000 (0.164627)        
593 / 5000 (0.164357)        
594 / 5000 (0.164179)        
595 / 5000 (0.164183)        
596 / 5000 (0.164233)        
597 / 5000 (0.164463)        
598 / 5000 (0.164557)        
599 / 5000 (0.164155)        
600 / 5000 (0.1638)        
601 / 5000 (0.163984)        
602 / 5000 (0.164077)        
603 / 5000 (0.164126)        
604 / 5000 (0.164264)        
605 / 5000 (0.164492)        
606 / 5000 (0.164763)        
607 / 5000 (0.164454)        
608 / 5000 (0.164236)        
609 / 5000 (0.164372)        
610 / 5000 (0.164509)        
611 / 5000 (0.164513)        
612 / 5000 (0.164516)        
613 / 5000 (0.164299)        
614 / 5000 (0.164083)        
615 / 5000 (0.163956)        
616 / 5000 (0.16383)        
617 / 5000 (0.163834)        
618 / 5000 (0.163839)        
619 / 5000 (0.163887)        
620 / 5000 (0.163934)        
621 / 5000 (0.163679)        
622 / 5000 (0.163469)        
623 / 5000 (0.163303)        
624 / 5000 (0.163223)        
625 / 5000 (0.163185)        
626 / 5000 (0.163191)        
627 / 5000 (0.163196)        
628 / 5000 (0.163202)        
629 / 5000 (0.162953)        
630 / 5000 (0.162749)        
631 / 5000 (0.162629)        
632 / 5000 (0.162551)        
633 / 5000 (0.162474)        
634 / 5000 (0.162439)        
635 / 5000 (0.162363)        
636 / 5000 (0.162245)        
637 / 5000 (0.161881)        
638 / 5000 (0.16156)        
639 / 5000 (0.161527)        
640 / 5000 (0.161535)        
641 / 5000 (0.161746)        
642 / 5000 (0.161958)        
643 / 5000 (0.161965)        
644 / 5000 (0.161972)        
645 / 5000 (0.161816)        
646 / 5000 (0.161662)        
647 / 5000 (0.161588)        
648 / 5000 (0.161475)        
649 / 5000 (0.161563)        
650 / 5000 (0.161651)        
651 / 5000 (0.161418)        
652 / 5000 (0.161227)        
653 / 5000 (0.161195)        
654 / 5000 (0.161123)        
655 / 5000 (0.16129)        
656 / 5000 (0.161378)        
657 / 5000 (0.161385)        
658 / 5000 (0.161433)        
659 / 5000 (0.161322)        
660 / 5000 (0.161212)        
661 / 5000 (0.161416)        
662 / 5000 (0.161621)        
663 / 5000 (0.161747)        
664 / 5000 (0.161991)        
665 / 5000 (0.16184)        
666 / 5000 (0.16169)        
667 / 5000 (0.161697)        
668 / 5000 (0.161939)        
669 / 5000 (0.162064)        
670 / 5000 (0.162188)        
671 / 5000 (0.162156)        
672 / 5000 (0.162162)        
673 / 5000 (0.162208)        
674 / 5000 (0.162253)        
675 / 5000 (0.161987)        
676 / 5000 (0.161761)        
677 / 5000 (0.161537)        
678 / 5000 (0.161352)        
679 / 5000 (0.161244)        
680 / 5000 (0.161367)        
681 / 5000 (0.16126)        
682 / 5000 (0.161153)        
683 / 5000 (0.161123)        
684 / 5000 (0.161245)        
685 / 5000 (0.160987)        
686 / 5000 (0.160769)        
687 / 5000 (0.160552)        
688 / 5000 (0.160373)        
689 / 5000 (0.160344)        
690 / 5000 (0.160391)        
691 / 5000 (0.160399)        
692 / 5000 (0.16052)        
693 / 5000 (0.160491)        
694 / 5000 (0.160611)        
695 / 5000 (0.16036)        
696 / 5000 (0.16011)        
697 / 5000 (0.159862)        
698 / 5000 (0.159616)        
699 / 5000 (0.159698)        
700 / 5000 (0.159817)        
701 / 5000 (0.159936)        
702 / 5000 (0.160055)        
703 / 5000 (0.1601)        
704 / 5000 (0.160146)        
705 / 5000 (0.160009)        
706 / 5000 (0.159873)        
707 / 5000 (0.159702)        
708 / 5000 (0.159531)        
709 / 5000 (0.159613)        
710 / 5000 (0.159694)        
711 / 5000 (0.159704)        
712 / 5000 (0.159713)        
713 / 5000 (0.159686)        
714 / 5000 (0.15966)        
715 / 5000 (0.159563)        
716 / 5000 (0.159465)        
717 / 5000 (0.159298)        
718 / 5000 (0.159131)        
719 / 5000 (0.159353)        
720 / 5000 (0.159539)        
721 / 5000 (0.159619)        
722 / 5000 (0.159699)        
723 / 5000 (0.159603)        
724 / 5000 (0.159471)        
725 / 5000 (0.159341)        
726 / 5000 (0.159176)        
727 / 5000 (0.159325)        
728 / 5000 (0.159474)        
729 / 5000 (0.159554)        
730 / 5000 (0.159598)        
731 / 5000 (0.159537)        
732 / 5000 (0.159512)        
733 / 5000 (0.159348)        
734 / 5000 (0.159219)        
735 / 5000 (0.159298)        
736 / 5000 (0.159342)        
737 / 5000 (0.159214)        
738 / 5000 (0.15912)        
739 / 5000 (0.158993)        
740 / 5000 (0.158866)        
741 / 5000 (0.158808)        
742 / 5000 (0.158785)        
743 / 5000 (0.158795)        
744 / 5000 (0.158805)        
745 / 5000 (0.158679)        
746 / 5000 (0.158588)        
747 / 5000 (0.158464)        
748 / 5000 (0.158407)        
749 / 5000 (0.158384)        
750 / 5000 (0.158428)        
751 / 5000 (0.158439)        
752 / 5000 (0.158449)        
753 / 5000 (0.15826)        
754 / 5000 (0.158071)        
755 / 5000 (0.157818)        
756 / 5000 (0.157566)        
757 / 5000 (0.157479)        
758 / 5000 (0.157392)        
759 / 5000 (0.157273)        
760 / 5000 (0.157155)        
761 / 5000 (0.157199)        
762 / 5000 (0.157243)        
763 / 5000 (0.157287)        
764 / 5000 (0.157331)        
765 / 5000 (0.15731)        
766 / 5000 (0.15729)        
767 / 5000 (0.157204)        
768 / 5000 (0.157119)        
769 / 5000 (0.157163)        
770 / 5000 (0.157207)        
771 / 5000 (0.157058)        
772 / 5000 (0.156911)        
773 / 5000 (0.156732)        
774 / 5000 (0.156553)        
775 / 5000 (0.156629)        
776 / 5000 (0.156641)        
777 / 5000 (0.156622)        
778 / 5000 (0.156697)        
779 / 5000 (0.156772)        
780 / 5000 (0.156847)        
781 / 5000 (0.156576)        
782 / 5000 (0.156337)        
783 / 5000 (0.156381)        
784 / 5000 (0.156425)        
785 / 5000 (0.15653)        
786 / 5000 (0.156699)        
787 / 5000 (0.156804)        
788 / 5000 (0.156878)        
789 / 5000 (0.156734)        
790 / 5000 (0.156622)        
791 / 5000 (0.156448)        
792 / 5000 (0.156275)        
793 / 5000 (0.156287)        
794 / 5000 (0.156299)        
795 / 5000 (0.156373)        
796 / 5000 (0.156447)        
797 / 5000 (0.15652)        
798 / 5000 (0.156593)        
799 / 5000 (0.156636)        
800 / 5000 (0.156678)        
801 / 5000 (0.15669)        
802 / 5000 (0.156732)        
803 / 5000 (0.156836)        
804 / 5000 (0.156847)        
805 / 5000 (0.156889)        
806 / 5000 (0.156901)        
807 / 5000 (0.156912)        
808 / 5000 (0.157015)        
809 / 5000 (0.156844)        
810 / 5000 (0.156703)        
811 / 5000 (0.156685)        
812 / 5000 (0.156666)        
813 / 5000 (0.156617)        
814 / 5000 (0.156629)        
815 / 5000 (0.156701)        
816 / 5000 (0.156622)        
817 / 5000 (0.156543)        
818 / 5000 (0.156645)        
819 / 5000 (0.156746)        
820 / 5000 (0.156698)        
821 / 5000 (0.15662)        
822 / 5000 (0.156631)        
823 / 5000 (0.156613)        
824 / 5000 (0.156476)        
825 / 5000 (0.156368)        
826 / 5000 (0.156528)        
827 / 5000 (0.156421)        
828 / 5000 (0.156315)        
829 / 5000 (0.156091)        
830 / 5000 (0.155869)        
831 / 5000 (0.155764)        
832 / 5000 (0.155689)        
833 / 5000 (0.155701)        
834 / 5000 (0.155684)        
835 / 5000 (0.155696)        
836 / 5000 (0.155709)        
837 / 5000 (0.155518)        
838 / 5000 (0.155329)        
839 / 5000 (0.155141)        
840 / 5000 (0.154953)        
841 / 5000 (0.154852)        
842 / 5000 (0.154723)        
843 / 5000 (0.154707)        
844 / 5000 (0.154692)        
845 / 5000 (0.154734)        
846 / 5000 (0.154775)        
847 / 5000 (0.154816)        
848 / 5000 (0.154886)        
849 / 5000 (0.154842)        
850 / 5000 (0.154799)        
851 / 5000 (0.154699)        
852 / 5000 (0.1546)        
853 / 5000 (0.154557)        
854 / 5000 (0.154514)        
855 / 5000 (0.154583)        
856 / 5000 (0.154652)        
857 / 5000 (0.154582)        
858 / 5000 (0.154511)        
859 / 5000 (0.154635)        
860 / 5000 (0.15476)        
861 / 5000 (0.154884)        
862 / 5000 (0.155008)        
863 / 5000 (0.154854)        
864 / 5000 (0.1547)        
865 / 5000 (0.154519)        
866 / 5000 (0.15434)        
867 / 5000 (0.154463)        
868 / 5000 (0.154558)        
869 / 5000 (0.154654)        
870 / 5000 (0.154722)        
871 / 5000 (0.15457)        
872 / 5000 (0.154418)        
873 / 5000 (0.154268)        
874 / 5000 (0.154117)        
875 / 5000 (0.154131)        
876 / 5000 (0.154144)        
877 / 5000 (0.154266)        
878 / 5000 (0.154279)        
879 / 5000 (0.154292)        
880 / 5000 (0.154224)        
881 / 5000 (0.15421)        
882 / 5000 (0.154196)        
883 / 5000 (0.154182)        
884 / 5000 (0.154222)        
885 / 5000 (0.154289)        
886 / 5000 (0.154329)        
887 / 5000 (0.154368)        
888 / 5000 (0.154193)        
889 / 5000 (0.154019)        
890 / 5000 (0.15382)        
891 / 5000 (0.153621)        
892 / 5000 (0.153581)        
893 / 5000 (0.153595)        
894 / 5000 (0.153687)        
895 / 5000 (0.15378)        
896 / 5000 (0.153846)        
897 / 5000 (0.153728)        
898 / 5000 (0.153662)        
899 / 5000 (0.15378)        
900 / 5000 (0.153505)        
901 / 5000 (0.153257)        
902 / 5000 (0.153011)        
903 / 5000 (0.152792)        
904 / 5000 (0.152729)        
905 / 5000 (0.152768)        
906 / 5000 (0.152731)        
907 / 5000 (0.152694)        
908 / 5000 (0.152733)        
909 / 5000 (0.152773)        
910 / 5000 (0.152838)        
911 / 5000 (0.152904)        
912 / 5000 (0.152892)        
913 / 5000 (0.152931)        
914 / 5000 (0.152792)        
915 / 5000 (0.152653)        
916 / 5000 (0.152489)        
917 / 5000 (0.152326)        
918 / 5000 (0.15234)        
919 / 5000 (0.152354)        
920 / 5000 (0.152419)        
921 / 5000 (0.152483)        
922 / 5000 (0.152321)        
923 / 5000 (0.152185)        
924 / 5000 (0.152049)        
925 / 5000 (0.151913)        
926 / 5000 (0.151903)        
927 / 5000 (0.151917)        
928 / 5000 (0.151982)        
929 / 5000 (0.152046)        
930 / 5000 (0.151961)        
931 / 5000 (0.151876)        
932 / 5000 (0.151767)        
933 / 5000 (0.151658)        
934 / 5000 (0.151722)        
